L4 country,L5 province,L6 district,Abbreviation,Notes,ISOcode,Swedish county,Swedish municipality,Decimal latitude,Decimal longitude,Notes,Category
Sweden,Västergötland,Ljunghem,,saknar egen kyrka; koordinat = ödekyrkogård,SE,Västra Götalands län,Skövde,58.2589899313558,13.9087924380923,saknar egen kyrka; koordinat = ödekyrkogård,L6 district
Sweden,Västergötland,Ljungsarp,,,SE,Västra Götalands län,Tranemo,57.5661250324656,13.5811150107735,,L6 district
Sweden,Västergötland,Ljur,,saknar egen kyrka; koordinat = ödekyrkogården,SE,Västra Götalands län,Vårgårda,57.9552749831378,12.8443365459167,saknar egen kyrka; koordinat = ödekyrkogården,L6 district
Sweden,Västergötland,Ljushult,,,SE,Västra Götalands län,Borås,57.6177260395152,13.0461318589164,,L6 district
Sweden,Västergötland,Locketorp,,,SE,Västra Götalands län,Skövde,58.4851321286602,13.9751444255555,,L6 district
Sweden,Västergötland,Long,,,SE,Västra Götalands län,Vara,58.2988781142198,12.9626580188574,,L6 district
Sweden,Västergötland,Lugnås,,,SE,Västra Götalands län,Mariestad,58.6141882248626,13.7229617453428,,L6 district
Sweden,Västergötland,Luttra,,,SE,Västra Götalands län,Falköping,58.132436811365,13.5667167405846,,L6 district
Sweden,Västergötland,Lyrestad,,,SE,Västra Götalands län,Mariestad,58.8014507604277,14.0592373642957,,L6 district
Sweden,Västergötland,Länghem,,,SE,Västra Götalands län,Tranemo,57.5986811737373,13.2532558529946,,L6 district
Sweden,Västergötland,Längjum,,,SE,Västra Götalands län,Vara,58.2191845062922,13.1063072258655,,L6 district
Sweden,Västergötland,Längnum,,,SE,Västra Götalands län,Grästorp,58.2771969475309,12.7513619581875,,L6 district
Sweden,Västergötland,Långared,,,SE,Västra Götalands län,Alingsås,58.0449252893195,12.5220654811502,,L6 district
Sweden,Västergötland,Låstad,,,SE,Västra Götalands län,Mariestad,58.5490256476337,13.7982946299471,,L6 district
Sweden,Västergötland,Magra,,,SE,Västra Götalands län,Alingsås,58.1143934839495,12.6227905185809,,L6 district
Sweden,Västergötland,Malma,,,SE,Västra Götalands län,Essunga,58.2390195801562,12.7569669200338,,L6 district
Sweden,Västergötland,Marbäck,,,SE,Västra Götalands län,Ulricehamn,57.7441825427514,13.418407880749,,L6 district
Sweden,Västergötland,Mariestad,,,SE,Västra Götalands län,Mariestad,58.7129394693342,13.8248631670431,,L6 district
Sweden,Västergötland,Marka,,,SE,Västra Götalands län,Falköping,58.159193367329,13.4828307586268,,L6 district
Sweden,Västergötland,Marum-Gerum,,fd Marum + fd Västra Gerum,SE,Västra Götalands län,Skara,58.3571234798023,13.3704628621512,fd Marum + fd Västra Gerum,L6 district
Sweden,Västergötland,Medelplana,,,SE,Västra Götalands län,Götene,58.5784566772826,13.374433334229,,L6 district
Sweden,Västergötland,Mellby,,,SE,Västra Götalands län,Lidköping,58.4559070920515,13.0309673565221,,L6 district
Sweden,Västergötland,Mjäldrunga,,,SE,Västra Götalands län,Herrljunga,58.0759421223286,13.248646509042,,L6 district
Sweden,Västergötland,Mjöbäck,,,SE,Västra Götalands län,Svenljunga,57.3114228937037,12.8830052625923,,L6 district
Sweden,Västergötland,Mo,,,SE,Västra Götalands län,Töreboda,58.6038755679711,14.0555558377729,,L6 district
Sweden,Västergötland,Mofalla,,,SE,Västra Götalands län,Hjo,58.3533134228323,14.2006551478728,,L6 district
Sweden,Västergötland,Molla,,,SE,Västra Götalands län,Herrljunga,57.9304951079246,13.0439390484986,,L6 district
Sweden,Västergötland,Mossebo,,,SE,Västra Götalands län,Tranemo,57.4462072468827,13.4616773210136,,L6 district
Sweden,Västergötland,Mularp,,,SE,Västra Götalands län,Falköping,58.1620398000695,13.7101649582988,,L6 district
Sweden,Västergötland,Murum,,,SE,Västra Götalands län,Ulricehamn,57.9192232776495,13.2889506947092,,L6 district
Sweden,Västergötland,Månstad,,,SE,Västra Götalands län,Tranemo,57.6032057878,13.3495178938964,,L6 district
Sweden,Västergötland,Mårdaklev,,,SE,Västra Götalands län,Svenljunga,57.2592802095914,12.9970905698311,,L6 district
Sweden,Västergötland,Mölltorp,,,SE,Västra Götalands län,Karlsborg,58.4947136191681,14.4093477379288,,L6 district
Sweden,Västergötland,Möne,,,SE,Västra Götalands län,Ulricehamn,57.9259134673469,13.3834440256089,,L6 district
Sweden,Västergötland,Naum,,,SE,Västra Götalands län,Vara,58.2401408825241,12.9250476338598,,L6 district
Sweden,Västergötland,Nittorp,,,SE,Västra Götalands län,Tranemo,57.5511715759724,13.5012675773453,,L6 district
Sweden,Västergötland,Norra Björke,,,SE,Västra Götalands län,Trollhättan,58.285590476748,12.5216135651109,,L6 district
Sweden,Västergötland,Norra Fågelås,,,SE,Västra Götalands län,Hjo,58.2675774911458,14.2686919115399,,L6 district
Sweden,Västergötland,Norra Härene,,,SE,Västra Götalands län,Lidköping,58.4396991190674,13.1655510345774,,L6 district
Sweden,Västergötland,Norra Kedum,,,SE,Västra Götalands län,Lidköping,58.4789494238845,12.9016386585415,,L6 district
Sweden,Västergötland,Norra Kyrketorp,,,SE,Västra Götalands län,Skövde,58.3449827058467,13.833235408104,,L6 district
Sweden,Västergötland,Norra Lundby,,,SE,Västra Götalands län,Skara,58.3759320021248,13.6231184118713,,L6 district
Sweden,Västergötland,Norra Ving,,,SE,Västra Götalands län,Skara,58.3801818010101,13.5783943965552,,L6 district
Sweden,Västergötland,Norra Vånga,,,SE,Västra Götalands län,Vara,58.2680676641042,13.2725596798315,,L6 district
Sweden,Västergötland,Nykyrka,,,SE,Jönköpings län,Mullsjö,57.9190716228661,13.8600360178009,,L6 district
Sweden,Västergötland,Näs,,,SE,Västra Götalands län,Falköping,58.0855517556034,13.7410961133301,,L6 district
Sweden,Västergötland,Nårunga,,,SE,Västra Götalands län,Vårgårda,57.9261435566401,12.8006677250981,,L6 district
Sweden,Västergötland,Od,,,SE,Västra Götalands län,Herrljunga,57.9435927043946,13.1901858123892,,L6 district
Sweden,Västergötland,Odensåker,,,SE,Västra Götalands län,Mariestad,58.5542461998687,13.8864760926629,,L6 district
Sweden,Västergötland,Ornunga,,,SE,Västra Götalands län,Vårgårda,57.9747297586651,12.9114722598227,,L6 district
Sweden,Västergötland,Otterstad,,,SE,Västra Götalands län,Lidköping,58.6537376093264,13.1676508022602,,L6 district
Sweden,Västergötland,Ova,,,SE,Västra Götalands län,Götene,58.4789720445954,13.4032704766766,,L6 district
Sweden,Västergötland,Rackeby,,,SE,Västra Götalands län,Lidköping,58.572880964148,13.0379726929759,,L6 district
Sweden,Västergötland,Ransberg,,,SE,Västra Götalands län,Tibro,58.4588682739089,14.2543762726716,,L6 district
Sweden,Västergötland,Redslared,,,SE,Västra Götalands län,Svenljunga,57.4936034402893,12.9989333240006,,L6 district
Sweden,Västergötland,Remmene,,,SE,Västra Götalands län,Herrljunga,58.0633841892995,12.9546074172527,,L6 district
Sweden,Västergötland,Revesjö,,,SE,Västra Götalands län,Svenljunga,57.4546093547265,13.0497662103561,,L6 district
Sweden,Västergötland,Roasjö,,,SE,Västra Götalands län,Svenljunga,57.5437259530176,12.9682719388042,,L6 district
Sweden,Västergötland,Rommele,,,SE,Västra Götalands län,Trollhättan,58.1792794433485,12.2433466509255,,L6 district
Sweden,Västergötland,Ryd,,,SE,Västra Götalands län,Skövde,58.4275268722817,13.8730289840011,,L6 district
Sweden,Västergötland,Ryda,,,SE,Västra Götalands län,Vara,58.2873159148346,12.8866305595718,,L6 district
Sweden,Västergötland,Råda,,,SE,Västra Götalands län,Lidköping,58.496728483003,13.0947536985985,,L6 district
Sweden,Västergötland,Rångedala,,,SE,Västra Götalands län,Borås,57.7906613814707,13.1244614271496,,L6 district
Sweden,Västergötland,Sal,,,SE,Västra Götalands län,Grästorp,58.3609742767132,12.6327142887297,,L6 district
Sweden,Västergötland,Saleby,,,SE,Västra Götalands län,Lidköping,58.3815134505733,13.1485785387707,,L6 district
Sweden,Västergötland,Sandhem,,,SE,Jönköpings län,Mullsjö,57.9945985849623,13.7885452357031,,L6 district
Sweden,Västergötland,Sandhult,,,SE,Västra Götalands län,Borås,57.7704488029952,12.823416175978,,L6 district
Sweden,Västergötland,Sankt Peder,,,SE,Västra Götalands län,Lilla Edet,58.0316279025376,12.1586496752042,,L6 district
Sweden,Västergötland,Segerstad,,,SE,Västra Götalands län,Falköping,58.2592546165341,13.6697585266484,,L6 district
Sweden,Västergötland,Seglora,,,SE,Västra Götalands län,Borås,57.5819429089322,12.7340752236144,,L6 district
Sweden,Västergötland,Sexdrega,,,SE,Västra Götalands län,Svenljunga,57.5773202419876,13.1243396048675,,L6 district
Sweden,Västergötland,Siene,,,SE,Västra Götalands län,Vårgårda,57.9941182117715,12.7732063612864,,L6 district
Sweden,Västergötland,Sjogerstad-Rådene,,,SE,Västra Götalands län,Skövde,58.3202162637149,13.8046413835749,,L6 district
Sweden,Västergötland,Sjötofta,,,SE,Västra Götalands län,Tranemo,57.3519248322915,13.2888477380374,,L6 district
Sweden,Västergötland,Skallmeja,,,SE,Västra Götalands län,Skara,58.3910146461203,13.2189808832696,,L6 district
Sweden,Västergötland,Skallsjö,,,SE,Västra Götalands län,Lerum,57.8055705224483,12.3822367508313,,L6 district
Sweden,Västergötland,Skalunda,,,SE,Västra Götalands län,Lidköping,58.5513907869385,13.0101424342709,,L6 district
Sweden,Västergötland,Skara,,Skara domkyrkoförsamling,SE,Västra Götalands län,Skara,58.3868328198771,13.4415176293825,Skara domkyrkoförsamling,L6 district
Sweden,Västergötland,Skarstad,,,SE,Västra Götalands län,Vara,58.296274641246,13.0375707980482,,L6 district
Sweden,Västergötland,Skeby,,,SE,Västra Götalands län,Götene,58.4949776179132,13.3180007680535,,L6 district
Sweden,Västergötland,Skephult,,,SE,Västra Götalands län,Mark,57.5366112365994,12.8837705887984,,L6 district
Sweden,Västergötland,Skepplanda,,,SE,Västra Götalands län,Ale,57.986920905213,12.2162531997595,,L6 district
Sweden,Västergötland,Skogsbygden,,saknar egen kyrka: koordinat är centralt i församlingen,SE,Västra Götalands län,Vårgårda,57.8921384121998,12.7133583844666,saknar egen kyrka: koordinat är centralt i församlingen,L6 district
Sweden,Västergötland,Skälvum,,,SE,Västra Götalands län,Götene,58.5113941373157,13.4083127378303,,L6 district
Sweden,Västergötland,Skärv,,,SE,Västra Götalands län,Skara,58.4080879228296,13.6074191712433,,L6 district
Sweden,Västergötland,Skånings-Åsaka,,,SE,Västra Götalands län,Skara,58.4392818297572,13.5116712148985,,L6 district
Sweden,Västergötland,Skölvene,,,SE,Västra Götalands län,Herrljunga,58.0206803899238,13.1545857203061,,L6 district
Sweden,Västergötland,Skörstorp,,,SE,Västra Götalands län,Falköping,58.1261653013013,13.7348386248927,,L6 district
Sweden,Västergötland,Skövde,,,SE,Västra Götalands län,Skövde,58.3895050830443,13.8497140579013,,L6 district
Sweden,Västergötland,Slädene,,,SE,Västra Götalands län,Vara,58.3735787789972,12.8860480915477,,L6 district
Sweden,Västergötland,Slöta,,,SE,Västra Götalands län,Falköping,58.114366704213,13.6279526258619,,L6 district
Sweden,Västergötland,Solberga,,,SE,Västra Götalands län,Falköping,57.9894789653093,13.611380105471,,L6 district
Sweden,Västergötland,Sparlösa,,,SE,Västra Götalands län,Vara,58.348136544822,12.8419929153758,,L6 district
Sweden,Västergötland,Starrkärr,,,SE,Västra Götalands län,Ale,57.9343287090357,12.1520850123428,,L6 district
Sweden,Västergötland,Stenstorp,,,SE,Västra Götalands län,Falköping,58.268257320229,13.7105694881611,,L6 district
Sweden,Västergötland,Stenum,,,SE,Västra Götalands län,Skara,58.3543452882662,13.5156356119814,,L6 district
Sweden,Västergötland,Stora Lundby,,,SE,Västra Götalands län,Lerum,57.8288058569845,12.2963880617659,,L6 district
Sweden,Västergötland,Stora Mellby,,,SE,Västra Götalands län,Alingsås,58.146386430656,12.5790592597953,,L6 district
Sweden,Västergötland,Strängsered,,,SE,Västra Götalands län,Ulricehamn,57.7757753685869,13.6808864903208,,L6 district
Sweden,Västergötland,Strö,,,SE,Västra Götalands län,Lidköping,58.5823207420489,13.0735229997524,,L6 district
Sweden,Västergötland,Sunnersberg,,,SE,Västra Götalands län,Lidköping,58.5698303934397,13.1068945710695,,L6 district
Sweden,Västergötland,Suntak,,,SE,Västra Götalands län,Tidaholm,58.1268523659907,13.8751542640152,,L6 district
Sweden,Västergötland,Surteby-Kattunga,,,SE,Västra Götalands län,Mark,57.441874049013,12.5192245681979,,L6 district
Sweden,Västergötland,Sveneby,,,SE,Västra Götalands län,Töreboda,58.5964083930558,13.9485077883847,,L6 district
Sweden,Västergötland,Svenljunga-Ullasjö,,,SE,Västra Götalands län,Svenljunga,57.4958194419024,13.1182621063461,,L6 district
Sweden,Västergötland,Sventorp,,,SE,Västra Götalands län,Skövde,58.4037889099627,13.9844012545541,,L6 district
Sweden,Västergötland,Synnerby,,,SE,Västra Götalands län,Skara,58.3831286472356,13.2806197897126,,L6 district
Sweden,Västergötland,Särestad,,,SE,Västra Götalands län,Grästorp,58.3837818124377,12.7426511088041,,L6 district
Sweden,Västergötland,Säter,,,SE,Västra Götalands län,Skövde,58.4685277259992,13.8406741517743,,L6 district
Sweden,Västergötland,Sätila,,,SE,Västra Götalands län,Mark,57.5396064087381,12.4383574565286,,L6 district
Sweden,Västergötland,Sävare,,,SE,Västra Götalands län,Lidköping,58.45808782028,13.2573465469925,,L6 district
Sweden,Västergötland,Södra Björke,,,SE,Västra Götalands län,Herrljunga,58.0167837179759,13.0507927153916,,L6 district
Sweden,Västergötland,Södra Fågelås,,,SE,Västra Götalands län,Hjo,58.2014596429889,14.2121833610959,,L6 district
Sweden,Västergötland,Södra Härene,,,SE,Västra Götalands län,Vårgårda,58.0930618574931,12.831092733416,,L6 district
Sweden,Västergötland,Södra Kedum,,,SE,Västra Götalands län,Vara,58.2402002633121,12.876759641887,,L6 district
Sweden,Västergötland,Södra Kyrketorp,,saknar egen kyrka ; koordinat = ödekyrkogård,SE,Västra Götalands län,Falköping,58.2507480327426,13.7097981069145,saknar egen kyrka ; koordinat = ödekyrkogård,L6 district
Sweden,Västergötland,Södra Lundby,,,SE,Västra Götalands län,Vara,58.1891747935978,13.0481957490125,,L6 district
Sweden,Västergötland,Södra Säm,,saknar egen kyrka; koordinat = kyrkoruinen,SE,Västra Götalands län,Ulricehamn,57.6531302078165,13.3962969517064,saknar egen kyrka; koordinat = kyrkoruinen,L6 district
Sweden,Västergötland,Södra Ving,,,SE,Västra Götalands län,Ulricehamn,57.8380217102379,13.2839787285903,,L6 district
Sweden,Västergötland,Södra Åsarp,,,SE,Västra Götalands län,Tranemo,57.556159590625,13.3839444767628,,L6 district
Sweden,Västergötland,Söne,,,SE,Västra Götalands län,Lidköping,58.5359053616856,12.9705576677872,,L6 district
Sweden,Västergötland,Sörby,,,SE,Västra Götalands län,Falköping,58.14414493574,13.3753445160096,,L6 district
Sweden,Västergötland,Tengene,,,SE,Västra Götalands län,Grästorp,58.3082108090611,12.669730571502,,L6 district
Sweden,Västergötland,Tiarp,,,SE,Västra Götalands län,Falköping,58.1944318511631,13.7235137254069,,L6 district
Sweden,Västergötland,Tibro,,,SE,Västra Götalands län,Tibro,58.4086530285264,14.1872179180096,,L6 district
Sweden,Västergötland,Tidaholm,,,SE,Västra Götalands län,Tidaholm,58.1814245258384,13.9625137952709,,L6 district
Sweden,Västergötland,Tidavad,,,SE,Västra Götalands län,Mariestad,58.583759901345,13.8562226728853,,L6 district
Sweden,Västergötland,Timmele,,,SE,Västra Götalands län,Ulricehamn,57.8533704378304,13.438860334934,,L6 district
Sweden,Västergötland,Timmersdala,,,SE,Västra Götalands län,Skövde,58.5267818779751,13.7671662850014,,L6 district
Sweden,Västergötland,Tived,,,SE,Örebro län,Laxå,58.769202259042,14.5324634090698,,L6 district
Sweden,Västergötland,Toarp,,,SE,Västra Götalands län,Borås,57.7380812739393,13.1094275491081,,L6 district
Sweden,Västergötland,Torbjörntorp,,,SE,Västra Götalands län,Falköping,58.2120762266775,13.6008603007729,,L6 district
Sweden,Västergötland,Torestorp,,,SE,Västra Götalands län,Mark,57.3831982739849,12.6747533433965,,L6 district
Sweden,Västergötland,Torsö,,,SE,Västra Götalands län,Mariestad,58.7755841745053,13.807007722974,,L6 district
Sweden,Västergötland,Tostared,,,SE,Västra Götalands län,Mark,57.466494570322,12.3736458943447,,L6 district
Sweden,Västergötland,Tranemo,,,SE,Västra Götalands län,Tranemo,57.487850457844,13.3497223739033,,L6 district
Sweden,Västergötland,Tranum,,,SE,Västra Götalands län,Lidköping,58.4583617147807,12.8628475725791,,L6 district
Sweden,Västergötland,Trollhättan,,inkl Götalunden & Lextorp,SE,Västra Götalands län,Trollhättan,58.2792451313782,12.2816793350041,inkl Götalunden & Lextorp,L6 district
Sweden,Västergötland,Trässberg,,,SE,Västra Götalands län,Lidköping,58.4148885640951,13.0727537494068,,L6 district
Sweden,Västergötland,Trästena,,,SE,Västra Götalands län,Töreboda,58.6467236620872,14.0321137551748,,L6 district
Sweden,Västergötland,Trävattna,,,SE,Västra Götalands län,Falköping,58.1595811726094,13.268185037206,,L6 district
Sweden,Västergötland,Tråvad,,,SE,Västra Götalands län,Vara,58.2452862837426,13.0891568911278,,L6 district
Sweden,Västergötland,Trökörna,,,SE,Västra Götalands län,Grästorp,58.2824248801226,12.6508270056727,,L6 district
Sweden,Västergötland,Tun,,,SE,Västra Götalands län,Lidköping,58.4319418882098,12.7389760343353,,L6 district
Sweden,Västergötland,Tunge,,,SE,Västra Götalands län,Lilla Edet,58.0740755122157,12.1674260917799,,L6 district
Sweden,Västergötland,Tvärred,,,SE,Västra Götalands län,Ulricehamn,57.7260757554586,13.3165515724368,,L6 district
Sweden,Västergötland,Tämta,,,SE,Västra Götalands län,Borås,57.9041464213177,12.9094959369997,,L6 district
Sweden,Västergötland,Täng,,saknar egen kyrka; koodinat = ödekyrkogård,SE,Västra Götalands län,Grästorp,58.4009688016945,12.8147547254799,saknar egen kyrka; koodinat = ödekyrkogård,L6 district
Sweden,Västergötland,Tärby,,,SE,Västra Götalands län,Borås,57.8305439753508,13.1084936215976,,L6 district
Sweden,Västergötland,Tådene,,,SE,Västra Götalands län,Lidköping,58.4752738473987,12.8307309298444,,L6 district
Sweden,Västergötland,Töllsjö,,,SE,Västra Götalands län,Bollebygd,57.7957142515315,12.6348409454493,,L6 district
Sweden,Västergötland,Töreboda,,,SE,Västra Götalands län,Töreboda,58.7100592729811,14.1240764507313,,L6 district
Sweden,Västergötland,Ugglum,,,SE,Västra Götalands län,Falköping,58.237288760384,13.5121931184017,,L6 district
Sweden,Västergötland,Ullene,,,SE,Västra Götalands län,Falköping,58.1862693054389,13.3506946843789,,L6 district
Sweden,Västergötland,Ullervad,,,SE,Västra Götalands län,Mariestad,58.6666381936907,13.8670052118573,,L6 district
Sweden,Västergötland,Ulricehamn,,,SE,Västra Götalands län,Ulricehamn,57.7912180086866,13.4155171155241,,L6 district
Sweden,Västergötland,Undenäs,,,SE,Västra Götalands län,Karlsborg,58.6592038567365,14.4015630216502,,L6 district
Sweden,Västergötland,Upphärad,,,SE,Västra Götalands län,Trollhättan,58.1644256632567,12.29454153114,,L6 district
Sweden,Västergötland,Utby,,,SE,Västra Götalands län,Mariestad,58.6440790219589,13.8964601205999,,L6 district
Sweden,Västergötland,Utvängstorp,,,SE,Jönköpings län,Mullsjö,58.0405741742021,13.875716715569,,L6 district
Sweden,Västergötland,Uvered,,,SE,Västra Götalands län,Lidköping,58.3451454129009,13.0197485388585,,L6 district
Sweden,Västergötland,Vad,,,SE,Västra Götalands län,Skövde,58.579745014664,14.008150364153,,L6 district
Sweden,Västergötland,Valstad,,,SE,Västra Götalands län,Tidaholm,58.1240685726592,13.8168387040492,,L6 district
Sweden,Västergötland,Valtorp,,,SE,Västra Götalands län,Falköping,58.2290312641288,13.6537842014912,,L6 district
Sweden,Västergötland,Vara,,,SE,Västra Götalands län,Vara,58.2633997881524,12.9517810132723,,L6 district
Sweden,Västergötland,Varnhem,,,SE,Västra Götalands län,Skara,58.3849095997571,13.6578796790148,,L6 district
Sweden,Västergötland,Varnum,,,SE,Västra Götalands län,Ulricehamn,57.8274851368364,13.1482465539307,,L6 district
Sweden,Västergötland,Varola,,,SE,Västra Götalands län,Skövde,58.3356269590021,13.987215141603,,L6 district
Sweden,Västergötland,Vartofta-Åsaka,,,SE,Västra Götalands län,Falköping,58.0645588297511,13.6665151032877,,L6 district
Sweden,Västergötland,Varv,,,SE,Västra Götalands län,Tidaholm,58.1955366159031,13.8128575002245,,L6 district
Sweden,Västergötland,Velinga,,,SE,Västra Götalands län,Tidaholm,58.1033130493226,13.9693179782128,,L6 district
Sweden,Västergötland,Vesene,,,SE,Västra Götalands län,Herrljunga,57.9494639742857,13.0112514701953,,L6 district
Sweden,Västergötland,Vilske-Kleva,,,SE,Västra Götalands län,Falköping,58.208073983279,13.4406801923098,,L6 district
Sweden,Västergötland,Vinköl,,,SE,Västra Götalands län,Skara,58.3290900016866,13.2921484225864,,L6 district
Sweden,Västergötland,Vistorp,,,SE,Västra Götalands län,Falköping,58.0136907653934,13.6965004352291,,L6 district
Sweden,Västergötland,Väla,,,SE,Västra Götalands län,Lidköping,58.4632522673219,12.9539238185022,,L6 district
Sweden,Västergötland,Väne-Ryr,,,SE,Västra Götalands län,Vänersborg,58.3328652495,12.139773932091,,L6 district
Sweden,Västergötland,Väne-Åsaka,,,SE,Västra Götalands län,Trollhättan,58.2462061185424,12.420225262619,,L6 district
Sweden,Västergötland,Vänersborg,,,SE,Västra Götalands län,Vänersborg,58.3810011398128,12.3282702002351,,L6 district
Sweden,Västergötland,Vänersnäs,,,SE,Västra Götalands län,Vänersborg,58.398130434948,12.5682681235851,,L6 district
Sweden,Västergötland,Vänga,,,SE,Västra Götalands län,Borås,57.8591727238855,12.9341344152997,,L6 district
Sweden,Västergötland,Väring,,,SE,Västra Götalands län,Skövde,58.5110046543913,13.9700195417919,,L6 district
Sweden,Västergötland,Värsås,,,SE,Västra Götalands län,Skövde,58.351514955892,14.0534713321601,,L6 district
Sweden,Västergötland,Västerplana,,,SE,Västra Götalands län,Götene,58.560635394088,13.3531861421875,,L6 district
Sweden,Västergötland,Västra Tunhem,,,SE,Västra Götalands län,Vänersborg,58.310654641298,12.4043259708354,,L6 district
Sweden,Västergötland,Vättak,,,SE,Västra Götalands län,Tidaholm,58.0878579773513,13.8665461636025,,L6 district
Sweden,Västergötland,Vättlösa,,,SE,Västra Götalands län,Götene,58.51278889869,13.4945268587264,,L6 district
Sweden,Västergötland,Våmb,,,SE,Västra Götalands län,Skövde,58.3827078530382,13.8172066652745,,L6 district
Sweden,Västergötland,Vårkumla,,,SE,Västra Götalands län,Falköping,58.0737089152459,13.5620760797193,,L6 district
Sweden,Västergötland,Yllestad,,,SE,Västra Götalands län,Falköping,58.0525983871878,13.7169929286035,,L6 district
Sweden,Västergötland,Älekulla,,,SE,Västra Götalands län,Mark,57.3450402219598,12.7284524080499,,L6 district
Sweden,Västergötland,Älgarås,,,SE,Västra Götalands län,Töreboda,58.8012365314808,14.2596358931755,,L6 district
Sweden,Västergötland,Älvsered,,,SE,Hallands län,Falkenberg,57.241664911825,12.8697423952789,,L6 district
Sweden,Västergötland,Äspered,,,SE,Västra Götalands län,Borås,57.7556214260505,13.1861192074398,,L6 district
Sweden,Västergötland,Ås,,,SE,Västra Götalands län,Grästorp,58.3744161484204,12.662907898354,,L6 district
Sweden,Västergötland,Åsarp-Smula,,fd Norra Åsarp + fd Smula,SE,Västra Götalands län,Falköping,58.0218845766287,13.5750948393862,fd Norra Åsarp + fd Smula,L6 district
Sweden,Västergötland,Åsbräcka,,,SE,Västra Götalands län,Lilla Edet,58.1965639700492,12.1642680922507,,L6 district
Sweden,Västergötland,Åsle,,,SE,Västra Götalands län,Falköping,58.1779918183841,13.688974841642,,L6 district
Sweden,Västergötland,Ödenäs,,,SE,Västra Götalands län,Alingsås,57.8171365965335,12.5631770336059,,L6 district
Sweden,Västergötland,Öglunda,,,SE,Västra Götalands län,Skara,58.4338750678266,13.6933072407396,,L6 district
Sweden,Västergötland,Ölsremma,,,SE,Västra Götalands län,Tranemo,57.6200687926273,13.6233677858476,,L6 district
Sweden,Västergötland,Önum,,,SE,Västra Götalands län,Vara,58.263081713874,13.0076033532946,,L6 district
Sweden,Västergötland,Öra,,,SE,Västra Götalands län,Herrljunga,57.9830267857124,13.3381165505001,,L6 district
Sweden,Västergötland,Örby,,,SE,Västra Götalands län,Mark,57.4816297982985,12.6975698848238,,L6 district
Sweden,Västergötland,Örslösa,,,SE,Västra Götalands län,Lidköping,58.507804473356,13.0090138026662,,L6 district
Sweden,Västergötland,Örsås,,,SE,Västra Götalands län,Svenljunga,57.4427157766038,13.1251627931974,,L6 district
Sweden,Västergötland,Östad,,,SE,Västra Götalands län,Lerum,57.9282274664077,12.3652099505157,,L6 district
Sweden,Västergötland,Österplana,,,SE,Västra Götalands län,Götene,58.5742538662076,13.4315755533827,,L6 district
Sweden,Västergötland,Östra Frölunda,,,SE,Västra Götalands län,Svenljunga,57.3413016565658,13.0358224455747,,L6 district
Sweden,Västergötland,Östra Gerum,,,SE,Västra Götalands län,Tidaholm,58.1360258747448,13.7502628766793,,L6 district
Sweden,Västergötland,Östra Tunhem,,,SE,Västra Götalands län,Falköping,58.2245906561795,13.5329338751651,,L6 district
Sweden,Västergötland,Öttum,,,SE,Västra Götalands län,Vara,58.3215023945107,13.2229405593724,,L6 district
Sweden,Västergötland,Öxabäck,,,SE,Västra Götalands län,Mark,57.3955144509359,12.8133758760503,,L6 district
Sweden,Västergötland,Öxnevalla,,,SE,Västra Götalands län,Mark,57.3714463729569,12.5537813580175,,L6 district
Sweden,Västmanland,,Vstm,,SE,,,,,,L5 province
Sweden,Västmanland,Arboga,,Arboga stadsfg + Arboga landsfg,SE,Västmanlands län,Arboga,59.3947455069611,15.844592408839,Arboga stadsfg + Arboga landsfg,L6 district
Sweden,Västmanland,Badelunda,,,SE,Västmanlands län,Västerås,59.6411382213305,16.6313073902963,,L6 district
Sweden,Västmanland,Berg,,,SE,Västmanlands län,Hallstahammar,59.5972191709015,16.164450903422,,L6 district
Sweden,Västmanland,Björksta,,,SE,Västmanlands län,Västerås,59.6515039857286,16.8320215504904,,L6 district
Sweden,Västmanland,Björskog,,,SE,Västmanlands län,Kungsör,59.4479980010133,15.9599705778549,,L6 district
Sweden,Västmanland,Dingtuna,,,SE,Västmanlands län,Västerås,59.5696908640664,16.4048568111131,,L6 district
Sweden,Västmanland,Ervalla,,,SE,Örebro län,Örebro,59.437914276597,15.2454994416233,,L6 district
Sweden,Västmanland,Fellingsbro,,,SE,Örebro län,Lindesberg,59.4595013737094,15.578756378466,,L6 district
Sweden,Västmanland,Fläckebo,,,SE,Västmanlands län,Sala,59.8753495936873,16.3470220550247,,L6 district
Sweden,Västmanland,Grythyttan,,,SE,Örebro län,Hällefors,59.7061004874193,14.539022416596,,L6 district
Sweden,Västmanland,Guldsmedshyttan,,,SE,Örebro län,Lindesberg,59.7013927026437,15.1085106933329,,L6 district
Sweden,Västmanland,Gunnilbo,,,SE,Västmanlands län,Skinnskatteberg,59.8056688611227,15.8536448533568,,L6 district
Sweden,Västmanland,Hallstahammar,,tidigare kallad Svedvi,SE,Västmanlands län,Hallstahammar,59.5925162529793,16.2754904890347,tidigare kallad Svedvi,L6 district
Sweden,Västmanland,Haraker,,,SE,Västmanlands län,Västerås,59.772029269277,16.4622769159936,,L6 district
Sweden,Västmanland,Hed,,,SE,Västmanlands län,Skinnskatteberg,59.6813379837428,15.7683692340495,,L6 district
Sweden,Västmanland,Himmeta,,,SE,Västmanlands län,Köping,59.4917741740765,15.8691463733966,,L6 district
